genome_id,accession,genbank_accessions,source,checksum,quality_flags
1280.30170,,,BV-BRC,6c83537c3c76d42d9a8ec63723970a30b439651cd82197848b7c0f5e0210ef63,WGS;Good
1280.30172,,,BV-BRC,0615aeaf31baadf74cb84506c741fcdbcc465d366b5a072392a51b1433699923,WGS;Good
1280.30174,,,BV-BRC,64c664becce23ca419679fb8b9fc4762169fad83ef2bcddc5a26c438b1aaa3be,WGS;Good
1280.30173,,,BV-BRC,b9410f6efd9ce56759f94e43ff4b12d4fb850023cbae37c91c519571222d8b58,WGS;Good
1280.30171,,,BV-BRC,0a7c27f5f839aab5c722a96d11e61ad558b995d9127c41a59c058a7813e68778,WGS;Good
1280.30175,,,BV-BRC,40adf33fb433ecc5c8af5a0c265a534545ad94874fb3931b1a7f3780a62cb919,WGS;Good
1280.30177,,,BV-BRC,8b3bdef93f593427333e496c4a27ec1324f7eb6354a422697d0f73bf8c1f60e3,WGS;Good
1280.30176,,,BV-BRC,c1c1ab336d3dc7913412495ce290a5892b5771d9caafb3dc1b1583990535348e,WGS;Good
1280.30178,,,BV-BRC,6b28391cba6305a85924b33c215a9e016f7b43f15b9de55cfb0837fa3f6f3114,WGS;Good
1280.30179,,,BV-BRC,71d59484bb820b571576e69fd3d49a75624baf250e091a1aac259829a2c935e6,WGS;Good
1280.30181,,,BV-BRC,6ab65f2cb589b03e4231e0ec8e69c857fd715c71848fd1830cac2893abf66d3e,WGS;Good
1280.30182,,,BV-BRC,1f046c2c4ef77e95513ce777e5a674dd82d53d75097c744870a05d8f20bbfd26,WGS;Good
1280.30180,,,BV-BRC,e4831edbf7436ba335d484810b5e1f7ad7ae6445100f834c6bbb398dd3d742d6,WGS;Good
1280.30183,,,BV-BRC,83fc5316e88ed546162b082ff187be751716bec5afaefc142585199b142431ab,WGS;Good
1280.30185,,,BV-BRC,84bd092be65dd7085e326699c2ddf616764b66171bd0cb8651b095e42a7c498e,WGS;Good
1280.30184,,,BV-BRC,8048ba4017c201aa25e91ef30543beffaf09a13aee4a433420fe7431212d5983,WGS;Good
1280.30186,,,BV-BRC,cf2067b7c74cb5b6699d8c8b2e7e648c17bd515e07c2301e373857362036ab93,WGS;Good
1280.30187,,,BV-BRC,17f3cf38880f6c61c92ab65471a6b8bd5b3432cf690419ccaf221fe6ea6adeab,WGS;Good
1280.30189,,,BV-BRC,a53306ada9cacb6dd2aaa5fc4ab7869e9a671e86d389415758f1e44f5e3257f6,WGS;Good
1280.30190,,,BV-BRC,d86dd4ad555cac13140b4bc0665968bc5a95b748a66fdb3e5ae69dfcba7c8e03,WGS;Good
1280.30191,,,BV-BRC,3805a4c9ca98f5fd9a7cab2bb606fce4c7d07c917d9f75bbf1c63f2d63d69f94,WGS;Good
1280.30188,,,BV-BRC,eac0006901cab5ee77305b692070ad766a1b3c7c2aab8abadcbfb1ba5c6f34bc,WGS;Good
1280.30192,,,BV-BRC,06ee972c546f1f17f2178f6e6f29c7108d3844cd0813f048cdff4539e42f60c1,WGS;Good
1280.30193,,,BV-BRC,35e46b4501cf077e3330c596be2dcb64681d23978461ee2610167769f3922499,WGS;Good
1280.30194,,,BV-BRC,6d3fc3e07826beed62c4b7293e1112b8d137723b78fc0ba0ceb0705a44b2eff2,WGS;Good
1280.30195,,,BV-BRC,13d0ea92c178e5ffc427ca3b1e94976df4b21ec0f80b2f3c52ed6781c516a2cc,WGS;Good
1280.30196,,,BV-BRC,d11d500212f904bf7fd65581b0ae2127c974f3b2ba564cff2fb3745882fd48f9,WGS;Good
1280.30199,,,BV-BRC,cb19ae4270ebe18d488522e4e94af19203d7f9f449966d68a0e8f29766d67f88,WGS;Good
1280.30197,,,BV-BRC,57e6489f64100ca10e7c9b64201c15ce53dfe8c07cba478cf1bd13f07e1cfc74,WGS;Good
1280.30198,,,BV-BRC,9fcec453c1f7a044246ae349f585b6670bc194a1b6ad8ce505ffbfc0d87848fb,WGS;Good
1280.30200,,,BV-BRC,2d52b5222a94fdd24fc7d31ffbac25be0df71462fb58d1a6971bf690af2d69c3,WGS;Good
1280.30201,,,BV-BRC,3c1b582e3894c5c123c828c33fd880de6e3b061144156edd8ef21a4a3b30b52f,WGS;Good
1280.30202,,,BV-BRC,108e68da3e86def013ebd9b32257c83d89dc05dda024ba78b0af58f5b123adcd,WGS;Good
1280.30203,,,BV-BRC,513e9f31af73f46804a6ee35436f2ab7ec0b6f60b3ab947353321ea00df67d82,WGS;Good
1280.30204,,,BV-BRC,025edea9acec4ea4e545da00bc7b5d0f17e28879c3ba8f0f5718029099a21676,WGS;Good
1280.30208,,,BV-BRC,b1e88b3decf13752d14b564c4b58cb2a6609fec41df54905af9401277521c693,WGS;Good
1280.30205,,,BV-BRC,245800b91dc568fa856a24102aa402d89668f19f5a76c17158f65f0c8a87aa94,WGS;Good
1280.30207,,,BV-BRC,1d87872ecf0af887f1bf3125e75adb7bb72485a053cdb1b6c79ab440bfe6dd5e,WGS;Good
1280.30206,,,BV-BRC,239628df2da169ded59a1589611ab605b085fc573aca03f17b1865a76835e768,WGS;Good
1280.30209,,,BV-BRC,4f0308baa113d9f8829a74b724b599fa49100e7261272df9ff692a11ebd54083,WGS;Good
1280.30210,,,BV-BRC,8d1951398842ede125988e64c3dcef9a7c434fd7283b72156824c05b7a3384f7,WGS;Good
1280.30211,,,BV-BRC,ef332e3faa5aa5e9df2e5a536e026b98be4a995ba6edf3e3a9e6e8e5301458fe,WGS;Good
1280.30212,,,BV-BRC,44405f9586a67112faa123a0f4ff7196e405b02446491f5303c9b5334bf3d1a4,WGS;Good
1280.30213,,,BV-BRC,c72399db4192b655af5e31331f0f3ccdd16e32448fe3ef1ce2ca11219854f1bd,WGS;Good
1280.30215,,,BV-BRC,aabff76e0b801cb0fc2f0d225e8b46a4e40d07d4422ddab5affbd7aecc70862a,WGS;Good
1280.30214,,,BV-BRC,b80c49671d980be2c17e411993fb23fdfe93f76ece0ec6d3bd56711348a22dab,WGS;Good
1280.30217,,,BV-BRC,3e9bf742ce8789de800ea4202001a3d0bf396be27ba765f448e3597b0f5ab862,WGS;Good
1280.30216,,,BV-BRC,15393a4f8ca5b2db1b5e9d8bf530da84d11175019d436fba20b9f2d3265d9279,WGS;Good
1280.30218,,,BV-BRC,37111aab95c9ff4fa2226663e59f745b0a1d00dfb4d628ed49d812337c32799c,WGS;Good
1280.30219,,,BV-BRC,9673b7cff7465738128d25bf01ac7ee06d0dec968f2ac1f6201fe42d40202162,WGS;Good
1280.30220,,,BV-BRC,a8c59501ff9fe49be9de9e7dc85915b6e67a0ff524de1194bad95016b755af60,WGS;Good
1280.30221,,,BV-BRC,80e6384e3fcccea3cf192cdfa5ac9b7a5b97ae6c4e169b19a122ef40a46c07d6,WGS;Good
1280.30222,,,BV-BRC,cecd4f048e29b5045bdcbe4391bdc5fac4bd88766d2d939b44fb95f5facb908e,WGS;Good
1280.30224,,,BV-BRC,dc6f36a8ab08d6440e755cd026037798a549d0f4076ff767636ff1c59b62d7a7,WGS;Good
1280.30223,,,BV-BRC,7261410302bf03d19c9f507cf10a1505f5836668a82d5694e069895d4ec4e2b3,WGS;Good
1280.30226,,,BV-BRC,c4e1e503245ff1e76c50198bfd0072ee9ebee5a2af31bde9111a6dcd0a3ba0b0,WGS;Good
1280.30225,,,BV-BRC,a0d56265762ef654d6f1cce5219fa0461e5022d15cd64384d988454f2814a280,WGS;Good
1280.30227,,,BV-BRC,5b2038f110b21af75e6d67a0650fe4befdbd4b5e4b39732e0db5d55dd0bbad46,WGS;Good
1280.30228,,,BV-BRC,d7374eb76fdc4efd371e93405e2f37fb91dc3b85cf2e73bf77f1bc9fb64690aa,WGS;Good
1280.30229,,,BV-BRC,36ee2dcc3fce3c5a7a1b1967811ef8d201742d66fd35df3ed8dc3f973eb99662,WGS;Good
1280.30230,,,BV-BRC,55447d5df973e5b7e2928e243b85dee93b9a88adddc32f23bb17befd52ad3689,WGS;Good
1280.30231,,,BV-BRC,8b0c964614c1358d16a24b9bba8dee154a807d179fc210fc0f77f1b2847c4d56,WGS;Good
1280.30232,,,BV-BRC,fc402a90006b540a30d1e7a2f26a552bf05566e2b1da9fabe6b278249b08e159,WGS;Good
1280.30233,,,BV-BRC,4c13e1803aba0152c6daae0ae3ee0face3fec928513b004aeb1ef108e649c6ff,WGS;Good
1280.30234,,,BV-BRC,67779f50ce59d664ea6078f6754bf5346d2b7300509623e2cedb6afac474c39d,WGS;Good
1280.30237,,,BV-BRC,fc75f8e28b2e3edb23c08292eeba5fcd3621a18ad487cb67aafdb37cd021fef8,WGS;Good
1280.30235,,,BV-BRC,e5325dfd70297490dd3740499ffc83d56e76d25d257f3c6f8ebe549857a7b7ea,WGS;Good
1280.30236,,,BV-BRC,898eef302144c32d7e7545695b3772cc941bb9c79eff56a240c9355edbad1f85,WGS;Good
1280.30238,,,BV-BRC,7e8fcba9c0e1c9c4cfc7b80c43085d944e15407109da33cae19d058a248db6fa,WGS;Good
1280.30239,,,BV-BRC,b22c21e371ce7c39b75a3d8e9f7022f119ffbb01fb4a7c9be9dd29e8f8042765,WGS;Good
1280.30242,,,BV-BRC,1d54969865c6b8369c26dad337ab6ab40191791c2ac07d698c9c2def54f04b45,WGS;Good
1280.30244,,,BV-BRC,98f43012e583cfc38cf914b1a2c1752e194afde7501bfeedc707e9a5abf2ecf2,WGS;Good
1280.30240,,,BV-BRC,488eba660084b0adedf9392621a351cb353d7c9d9d06e397203031084c0996e6,WGS;Good
1280.30243,,,BV-BRC,e7cfcda55aaa36696fb85f4f22bf28f715a071818e0eb0294d72631ae613df69,WGS;Good
1280.30245,,,BV-BRC,e84d89a3dc141bdcaa58cd0d97ac9802a0356170b66a316e8d5b20704624e134,WGS;Good
1280.30241,,,BV-BRC,09b29f7649ad2c6d4f318111b073a80f1e89d080cf5274636183a07dc42eb05f,WGS;Good
1280.30246,,,BV-BRC,6f2de0d6686ece70ea0c8d719d9f5b53eff3408bf055adc7676789b83371f979,WGS;Good
1280.30247,,,BV-BRC,479d56d3604b3787bbfd1890446b4c35ab53c903f20456a83db073331c93f5d1,WGS;Good
1280.30251,,,BV-BRC,ed290520c45b9bd9f94962bc745f15038a3c9a0dffc3fb104eb689ecb33446f3,WGS;Good
1280.30250,,,BV-BRC,af83abee9c6471d9d29f9b21a91026143ac23849169316bcfc1ad87eb3eae1c9,WGS;Good
1280.30248,,,BV-BRC,a8c3ad42b8174a966a86c7a6433fb50db6926806c11cd0f7577f69eb403b0d7b,WGS;Good
1280.30249,,,BV-BRC,4a715568f7611860fe5809ddcb1568f2ca4eb52c655d06dbc88f242669787fa1,WGS;Good
1280.30253,,,BV-BRC,ffff2537cad873a669cb5f0894e9a80913d9d34b708b87eb118709b60025820d,WGS;Good
1280.30252,,,BV-BRC,8eb445391bc3b8c9491253b774e22b49a5b403560820cd78b33186aa3f5c691c,WGS;Good
1280.30255,,,BV-BRC,d5980e9f9c5a21fd8b19d8c10ac5ee11fd526eb6a006f13f32f2c4c76186d8bb,WGS;Good
1280.30254,,,BV-BRC,5e6ab8c02ebf7730ece86a17aba2630c01042ecfba4e0b33a551b37523807505,WGS;Good
1280.30256,,,BV-BRC,02e6424e8c45072276109a530c8059c1b9b1b0dd0c83e3778e52f89e613e6327,WGS;Good
1280.30257,,,BV-BRC,aa90689714243b96baa4a1b362173aa77c7b0e59ae54fb3730d0d2146749e024,WGS;Good
1280.30258,,,BV-BRC,5ef6d812efad166b745890a0ea5d0724880476b4f03556cb7dc77c5f73c43f39,WGS;Good
1280.30260,,,BV-BRC,eefaa1a1d589115e14b0496e61d6233228b66f6d74830a202fad945c721448cc,WGS;Good
1280.30259,,,BV-BRC,769ac3dae43310a36453898355f715cbee6820e993947518cff52507c4b7d5f1,WGS;Good
1280.30261,,,BV-BRC,21e4ec4ff77367e2016f5cf15174522a44180c4d783f3fcb0c8a35d1758962dd,WGS;Good
1280.30263,,,BV-BRC,2b1588e6f9a724e2c6cbd58024764953175984bd31f7f6c8e1dffa9dd204dfe0,WGS;Good
1280.30262,,,BV-BRC,0c1d83388e489e6b2ce9ee1c0984b51d34c3cbe5b132712c9b520a56c929c57f,WGS;Good
1280.30264,,,BV-BRC,38eb7e0a026212e6b6aa82457a19874e82efd82e9350402b888e61e7758291a0,WGS;Good
1280.30265,,,BV-BRC,886b13635d8b85b33de90c0664e41033d591c7c21c95104153af506bfa7c4117,WGS;Good
1280.30266,,,BV-BRC,47327831d0b1c4e6e02132c2a9fde491cb9e80a934f6cf1f722ca6249425210b,WGS;Good
1280.30267,,,BV-BRC,5d6d1d2af217a66efe4adbcee16f32d6b22d48763a1dc9499ab080b2c57aa7cf,WGS;Good
1280.30268,,,BV-BRC,ea0d0e777e287acfc3e07642c6f9cb2658a2ac0eaebf03aef9b2452e4a8148b9,WGS;Good
1280.30269,,,BV-BRC,9f7c64070f186b1536c8044bb14d71fc17a04c1ae540169ce5297fa5066d135e,WGS;Good
1280.30271,,,BV-BRC,e5a307340563767dfd9e071a10a3d2e262c05b348ec61712c83d5ebfe199a3f0,WGS;Good
1280.30273,,,BV-BRC,5d4649474bef56692eecc1021f515b3a83b4592ebc401f14572b649408c9db61,WGS;Good
1280.30272,,,BV-BRC,489f38f2648713e382da34330791efb197130d763d9535e4f3059e574ba247a2,WGS;Good
1280.30274,,,BV-BRC,063ffb1d26b16209043ca9fe445692576117558176c904cd105082e3118f95c3,WGS;Good
1280.30270,,,BV-BRC,d52d98e82cb3ef60445e5c4a3f857b89dd3b1cde455322e6943d2fae7ea28a67,WGS;Good
1280.30275,,,BV-BRC,20346d581c5b282651510600439f343160537f016732154e5c17eb3861ffe2d7,WGS;Good
1280.30277,,,BV-BRC,3b04f48e52c163af4bdee51fbb51f4066b3d4859d4c938ab338fcc7c7a1b905d,WGS;Good
1280.30276,,,BV-BRC,cb290c39f25a722e03e34b1737de9b9e3ae5c7b39df20e3fc19064a3504a1b7a,WGS;Good
1280.30278,,,BV-BRC,b1394b4ce1642c563b528ca2fe32dc32a1e96529f5fa992407e8cd96fbf62eb4,WGS;Good
1280.30279,,,BV-BRC,638f30dd15bca3c51dfe07d18a87e155d4a2baa33562d515a61bcd1d559aa38f,WGS;Good
1280.30281,,,BV-BRC,e8a7c761161ccc3a8a2a8036a83120fd4b6e3845107731d34f0a332183cabab5,WGS;Good
1280.30282,,,BV-BRC,1739017553e4cfb9942a9971c269b92dc2cab72e22cfacfebfdac24f06c2acda,WGS;Good
1280.30280,,,BV-BRC,ae892af60eccf543e537db8457e34218b19f7c0083919cebbab9425967c6f0a8,WGS;Good
1280.30283,,,BV-BRC,62383084f6a5533f5b5c91dcab44d0fb7b7ad7ec913d91cba9511f49185be9d3,WGS;Good
1280.30284,,,BV-BRC,089b54077c3e3717d6c30ee1144d0e07a157d05423499d9a5478aa4f9a80f7da,WGS;Good
1280.30286,,,BV-BRC,99925644e4c5b6075f9b80ee84252bdaea4c5eda28cb0f2f992bf218a51e56ce,WGS;Good
1280.30285,,,BV-BRC,9cf8a143a69f797c4f86497a937f42c36e8f49852d27868102baf7630c757d1e,WGS;Good
1280.30287,,,BV-BRC,c2adddc312451c203ce33f253e821dbecea64c74980c8870c7fd6d8b5b20efb4,WGS;Good
1280.30289,,,BV-BRC,e80db2bdf78a3e6fdb29112667af5c1b221b1290db2c84911502f53fcb48e8fb,WGS;Good
1280.30290,,,BV-BRC,b646e430b15a851eb7a7a536c86b37ffb291863a5156ce2b51bcda9afa1bbd3d,WGS;Good
1280.30288,,,BV-BRC,c261dcef9559dd6c778e123339d5e85aeee67004f417414da007a78561986047,WGS;Good
1280.30291,,,BV-BRC,2190b9c02bcb330b7e8d83aed45c76066fe11fc6ad4bbdab05e948171ec36d97,WGS;Good
1280.30293,,,BV-BRC,f4314cd9047a0ec9f13556d900f1e26001b121ae75906e6591597034696dc272,WGS;Good
1280.30292,,,BV-BRC,82cf59e700c4f27a134bc96794bb25d2cb2a363560e0380099d913b4f56106fa,WGS;Good
1280.30294,,,BV-BRC,2ff4100e7fc88f12edbaec5172899322be94f9ce1d865a74332bf78c0e91fdf1,WGS;Good
1280.30296,,,BV-BRC,bb90d48e3a8ff2110fb11293fb5c37ed1b676a38233aa28d44c1b48e931dead1,WGS;Good
1280.30295,,,BV-BRC,6536c6ecb8c3dcbc3ba94f266bde58a6230e79ff634371030af9298380d47573,WGS;Good
1280.30297,,,BV-BRC,3c9ad7153b2b8ef4916b399deef106f8753e056e413add6385eecfa5cefb0e97,WGS;Good
1280.30298,,,BV-BRC,a702cbc30ab314b70729912ae36e1aa7a3d2b50602d363896a2916089964d738,WGS;Good
1280.30299,,,BV-BRC,63e6b6ff0cc190dd2d9f659b3ccc16da160c8ecb459526077b9827b87848c65f,WGS;Good
1280.30300,,,BV-BRC,4272d611b9bc6aa39c4b64e81791e6e145265c9650d2e0fa34b54c559b750dfa,WGS;Good
1280.30301,,,BV-BRC,adfe7297ff88031d6dad209fa47f9fb1edb9d8a374b0a2a4263b5df3befa1cb3,WGS;Good
1280.30302,,,BV-BRC,4a63fc5ef5116c7f7d4df80b286299e4d2e92f8a54302851bc7f7a716937f18e,WGS;Good
1280.30305,,,BV-BRC,d87193c48e9a6448389b85581a2fd343a730d0321b7075b6e7f80556fbf2c255,WGS;Good
1280.30303,,,BV-BRC,cf9fd16276dd4dd8130bcda3e819c516ae9cda6e63858cad82459eda20b2f07c,WGS;Good
1280.30304,,,BV-BRC,225c87842c133a97acc7a16cd9b660b5a8db7958d20582476340cba18862fe10,WGS;Good
1280.30306,,,BV-BRC,7670f7461c057e35636526fc6156958e4c083ea7bf6b570b7465831cbfb3bdee,WGS;Good
1280.30307,,,BV-BRC,64766c3e6b6f4acb3d1ca9b7149828dd8f654e4b04bb6563253e2d122327cde3,WGS;Good
1280.30308,,,BV-BRC,09770427773d35cc11a0b29273a9d8c9271cc9729a4af13cfcdcf5106d2fd91e,WGS;Good
1280.30310,,,BV-BRC,f2a2a1c55b2082c2c81a2dc6d514945e93aa95db5b5dc4dd988048f91da820a0,WGS;Good
1280.30309,,,BV-BRC,d01a29598d828cb91ccfda9f5e8bc99aa5cae188be3fff80476a2f0db451e87f,WGS;Good
1280.30312,,,BV-BRC,abdef6c4a1e6940e8bb049c08a0b2346a250069295628d71b72df6dfde561838,WGS;Good
1280.30311,,,BV-BRC,1d9def0c19b75e318aebfc3f078de4e65c20db9b57991e80e6d600f1efceb3ac,WGS;Good
1280.30313,,,BV-BRC,746e5c637da406a8502003f0cb90022c75a9c6e0a18d360e5eacf3570536dd90,WGS;Good
1280.30315,,,BV-BRC,3ce15f277b36a590024760885b9ebb3e471e194cc192752405d326dc95cf7643,WGS;Good
1280.30316,,,BV-BRC,f427bc5cdb020d0575c282dc9be3b8ded11897b7bd5f6bdf3a4524505e823c42,WGS;Good
1280.30314,,,BV-BRC,762e14ddc67fa037c079ad2ba4a2c2989d2ca55702bc1334819cc7de81bdfe4a,WGS;Good
1280.30317,,,BV-BRC,b7d1ad8d5818dd7ac4ae0ce7e95c22e30d1f688f135ba21134f1d235f792ab77,WGS;Good
1280.30318,,,BV-BRC,3019eaeb0f6d583cb68e212771a4ae0b228fba1d20e454dfaf0e56762d45e4c8,WGS;Good
1280.30319,,,BV-BRC,47efe7a3bb0537b7d77515c1fc2d68693e15f1a2486d553306fd821e121e0d30,WGS;Good
1280.30321,,,BV-BRC,c7dc9420d152f8dd742d3a22f4a7baaf69f23df97f43eb67c685fdb3945bfe42,WGS;Good
1280.30320,,,BV-BRC,a6e17c4113f3a9e0b095b977107ab447e5baf49739d7e1dc1dee9f446ff63dc1,WGS;Good
1280.30322,,,BV-BRC,bd3efd83456db78c270913008b0695510e85038f023f529c1c4d91cf4709a1e0,WGS;Good
1280.30323,,,BV-BRC,297f4f94c738f35a1abf4586143a2a9bfd77dc160a800bf9c895cd1ec3a15e6d,WGS;Good
1280.30324,,,BV-BRC,ee156eed99b2984f0783df7b6a754d808bb9a9720354aa462fc65a9a94d2e4ef,WGS;Good
1280.30325,,,BV-BRC,6ae40dd54ba27ec62f5184a88934625d2cb18e224bb583055cb9c0d049e1bba1,WGS;Good
1280.30326,,,BV-BRC,88f2ec148e92b28811f30434f06e4b20c2652d0c7bb30c55e87ea93b826ccb21,WGS;Good
1280.30327,,,BV-BRC,70c4aafdf0ee201762bb4cf8ab51079df1a1b808ea6bc2dd1d6e8c66932d24e5,WGS;Good
1280.30329,,,BV-BRC,6dfaec95eabf7a4c3652f316bc9c0431fa58660fcc9c759304942952daaa298b,WGS;Good
1280.30328,,,BV-BRC,687977dd43d9ca860ee0ed8ea73106972e099a511bdf15e045d11d2bc81b13dc,WGS;Good
1280.30330,,,BV-BRC,9367856613fcbb6101acb5f36f15c4a06b4fcfda90794ad577cc1bb060c6fd16,WGS;Good
1280.30331,,,BV-BRC,003b17da8c369add566cd867d6f4571f0499a94c61f1244ac5815952d6459800,WGS;Good
1280.30334,,,BV-BRC,75da3f9edf63ff284cf7d2c0ab56c347b072f46f3394e1cde9a4834f38e277b3,WGS;Good
1280.30332,,,BV-BRC,95199d9fce20452de794ce2fd3977456459e2a33bd08547d619d5b80749b9b26,WGS;Good
1280.30333,,,BV-BRC,a689b7c3694de8760d86bea46736ce68a352f4ff5e76e18d7b57e123a54efb58,WGS;Good
1280.30336,,,BV-BRC,fcc235951a1c5c70adce8c6cb85b41d9efb3c7f030b8969dd5703d7d21ec96d8,WGS;Good
1280.30335,,,BV-BRC,efa3d4dbd1d6909c210158873e2f939d356fcc266b3a4792fc5d845ecb764dd6,WGS;Good
1280.30339,,,BV-BRC,3084152cb759588bf43b622f0b115e30461de5e21b76e9632649e11d2b9ecf0b,WGS;Good
1280.30337,,,BV-BRC,7d5be66c128929ea47c6617aa48db28acfea705b3612655c12523cea44106ea8,WGS;Good
1280.30338,,,BV-BRC,dac81a5e19be30823a55628354ca3ae5a0e821a8c1ffe0b94056e6e59c99ee9b,WGS;Good
1280.30341,,,BV-BRC,24ad9548ef2f84e9a0bb8e638fa032d89f185c5f831ffde2042529e6ec6a1285,WGS;Good
1280.30342,,,BV-BRC,688be33c0239532c2b20281f45eba3ba1e9c4f0885393b554743e311fdc69ea1,WGS;Good
1280.30340,,,BV-BRC,d0d7fd16ce4651eb3197a12bff2fdd1ada8aebc6ebac842d0d62ca1899403e70,WGS;Good
1280.30344,,,BV-BRC,2a21ea7a40baa01d95eb55d342e6b3edf2673667740e47a3cbea545d71458de0,WGS;Good
1280.30343,,,BV-BRC,2c368ceffe445f3026bfeee142d804425318be519d895120d6163ecdc4a4ec51,WGS;Good
1280.30346,,,BV-BRC,3bff77affe536464d625f2bb0a82441aabe0472aec180f675ed8e8057c41648d,WGS;Good
1280.30345,,,BV-BRC,a9c6b2059e94053d0eb1418b60bff6c54e565722b93a51556bb98ca81992f46b,WGS;Good
1280.30347,,,BV-BRC,8ded8ac9e783a3de0091cd590431ccb127a07860dc2d210cb5b6e0a8e468e235,WGS;Good
1280.30350,,,BV-BRC,402e0d545040a7b4e61d54aab4887946a28e1e9f3dd8fae2ee33533d4989e8f0,WGS;Good
1280.30348,,,BV-BRC,e7187a8187453d12ba8e2bef534e1a386aaa8971304b03b1770e6574f9f4aa24,WGS;Good
1280.30349,,,BV-BRC,a48a130b1f072e53405e8f25072c10e43941f538fb8e5c3b629a02c1632e09dc,WGS;Good
1280.30351,,,BV-BRC,45364186a9d41dcdc617ff5949e10aeffbcec5c3ffcdff7dffa9aa793ecc4b4e,WGS;Good
1280.30352,,,BV-BRC,b74b05231d6d1d0ace9b61a819a2fc23e2740f6febca0891a8b27e507ebb3732,WGS;Good
1280.30354,,,BV-BRC,362e0566ebd4c98c378c0967e3eba1963e7addb0e134a0ed040053c6ca6ff56b,WGS;Good
1280.30353,,,BV-BRC,3f2a37404556ceb05b2dbc9771e1cde24da5f5af2c866e47acb4b1524d9b84f0,WGS;Good
1280.30357,,,BV-BRC,7ac07c1083983232137eaae15cfa64f621bb8d33b3268688eca6254f4e38ffea,WGS;Good
1280.30355,,,BV-BRC,a531f52d53fbe633f97a596950d94b6af6bb606bd58258fdf5b42f796424937d,WGS;Good
1280.30356,,,BV-BRC,ff958ee80dd9242702c6247d23ac73ee55b36db687b559dd4f6041e7f5120303,WGS;Good
1280.30359,,,BV-BRC,0368c3600b33062cb850c8e6faa5e128544b7a47e7a323c5ba3089ae77f2e98d,WGS;Good
1280.30358,,,BV-BRC,7b763d6cdd732bcaea5c82f327803d908d80c86381b938eb6178787beb75e2e0,WGS;Good
1280.30360,,,BV-BRC,1da9feb74cfb1e8a2836ebf8727e9a205b7e9fb52e0d72013c57f39c04a9c40e,WGS;Good
1280.30361,,,BV-BRC,5395b55ae70485f92d78fc75aa2ac26d72944a3be77fd92701ab4b1c2c10be29,WGS;Good
1280.30363,,,BV-BRC,04590fa020fd15456bfcb98deb7fdd584465a74606c5d9a5c0bc9710dac5fe7f,WGS;Good
1280.30364,,,BV-BRC,ead5149d0122ab1800af5342da97d0650923dd0a430e4ea3ff6cff32b6959dbe,WGS;Good
1280.30362,,,BV-BRC,c7ceb96f880d58ac68c2c8e9e17496b12094019e99942d9ab6f78a1a8584478b,WGS;Good
1280.30365,,,BV-BRC,e70aca257ff890d9e67e989686e1534336729a6f06c61074bfb420cd303c2608,WGS;Good
1280.30367,,,BV-BRC,1aa1ededfac8036c2a2c7f0d1319ee4b2c94733ec6f37d8e5d4e59bdb2501e65,WGS;Good
1280.30368,,,BV-BRC,58f7c550a94214f47009dcecedc0ed0846558244b2ad193dbac5e0430d513ea3,WGS;Good
1280.30366,,,BV-BRC,c908578df2de63c3c29a1435d7486aab908fb3631c33670847e879dfd9bc0168,WGS;Good
1280.30370,,,BV-BRC,4ca3db90907474937419bf0984cd92724d2beb0b27ed3e684eb7b383a9e5fe95,WGS;Good
1280.30369,,,BV-BRC,74409e8ab46fabe7c41903f18aade4ea1bc7e029a3c7af51242557441e083963,WGS;Good
1280.30371,,,BV-BRC,03e5b0dc78f00a936aef2026898a4e576bfb48d92b5b115caf5f4a797aa0ec09,WGS;Good
1280.30372,,,BV-BRC,405e87eec21d6d7aa1f38e1bb9bb739c70cd0919a1cf5c0a01883c1be82c15f4,WGS;Good
1280.30376,,,BV-BRC,ac448774e9409b93fed63ecdf0b38afa47186e92bb1cc6405397c4f6d09bd7d5,WGS;Good
1280.30374,,,BV-BRC,35a867784dac8aeecc7940fa4f12a76e61fd5165ae94a251ddc1744dca735fdc,WGS;Good
1280.30373,,,BV-BRC,9ccfaaa98eca08f991444ae749abf73be022c2611405b1f928e1fef6bed647c7,WGS;Good
1280.30375,,,BV-BRC,e3acc9e3ff0479819bbaa6a7e15b5e342fbf71a501ce7110b9ff98b28cf97898,WGS;Good
1280.30377,,,BV-BRC,3248bc8e16c8e7e9153c37cc0c36c695983f52177a0b86e5562bc7545509fb79,WGS;Good
1280.30378,,,BV-BRC,b4ddca6cf0302b02bcf2cb8106116a799aa1f77bd6cb59dd01fbbd28df70cffc,WGS;Good
1280.30379,,,BV-BRC,57db03be197beff8308c7dd3d592425a118beedf26fd7433a6160be5286c3320,WGS;Good
1280.30380,,,BV-BRC,cca11085fa36d0d4a739d7d6e723295ab57cd20fbad2cfa948d5bfeab2ce6e59,WGS;Good
1280.30382,,,BV-BRC,d4feb04c593732b1173debfc81e4a15e237c3fbc7f2c13fb1099c665d5377c6b,WGS;Good
1280.30383,,,BV-BRC,9339b00a8a6c2539a388025368f7e69fb3765c99fc2c29be515a94e3250bd335,WGS;Good
1280.30381,,,BV-BRC,774024ebeb5bc12a9d26a5e4e0f2b83e53192e8716c10d14a70021967878b66f,WGS;Good
1280.30385,,,BV-BRC,5e56d12835ec570ef0af42b243112f2742687e1f69411f1ee4ba42af2916dac1,WGS;Good
